maker	LG	cM	pval	p.adj	p.adg_lg
43600	14	14.41132459	0.5552	0.987572231	0.780422642
47271	14	14.41132489	0.71324	0.989835673	0.857038387
18990	14	14.41132499	0.59788	0.987572231	0.805378559
33637	14	14.41132509	0.57918	0.987572231	0.791482557
34485	14	14.41132519	0.41948	0.987572231	0.734354682
3080	14	14.41132529	0.3236	0.987572231	0.681889315
16299	14	14.41132539	0.37484	0.987572231	0.721604224
51781	14	14.41132559	0.25386	0.987572231	0.615042927
8193	14	14.41132569	0.59998	0.987572231	0.805378559
15893	14	14.41132589	0.77254	0.989835673	0.87269188
38272	14	14.41132599	0.49556	0.987572231	0.749043216
48459	14	14.4946387	0.14858	0.987572231	0.612854098
30859	14	14.65001927	0.3472	0.987572231	0.687046842
321	14	14.65001937	0.45276	0.987572231	0.734601702
14355	14	14.90253469	0.24762	0.987572231	0.612854098
54657	14	16.54588871	0.65598	0.987572231	0.842636567
50954	14	16.75913472	0.21368	0.987572231	0.612854098
5487	14	16.75913482	0.84688	0.989835673	0.92105927
6101	14	17.01140734	0.2088	0.987572231	0.612854098
55456	14	20.92272438	0.05016	0.987572231	0.47810375
642	14	20.92272448	0.18308	0.987572231	0.612854098
30486	14	20.92272458	0.27018	0.987572231	0.621673846
50068	14	21.98826939	0.26636	0.987572231	0.621562813
16280	14	21.98826949	0.32992	0.987572231	0.681889315
10182	14	24.2902157	0.56184	0.987572231	0.782375327
53095	14	24.69239146	0.50574	0.987572231	0.7535526
51544	14	25.73385156	0.2712	0.987572231	0.621673846
22904	14	27.36843211	0.57092	0.987572231	0.791321674
37109	14	27.36843231	0.38578	0.987572231	0.721604224
7582	14	27.36843241	0.68804	0.989835673	0.851078189
3097	14	27.36843251	0.97026	0.993799921	0.976815811
39541	14	27.88973493	0.45674	0.987572231	0.734601702
47473	14	28.00592231	0.87454	0.989835673	0.930760429
7683	14	35.38770671	0.5421	0.987572231	0.772946411
9224	14	36.31257534	0.82406	0.989835673	0.902830441
36343	14	37.16833118	0.84368	0.989835673	0.920940073
6598	14	38.29021509	0.85164	0.989835673	0.921618986
38018	14	38.55508134	0.95764	0.993325742	0.976815811
46808	14	38.55508144	0.81918	0.989835673	0.902830441
49192	14	39.35159327	0.9615	0.993325742	0.976815811
39089	14	39.59161366	0.33194	0.987572231	0.681889315
2979	14	39.59161376	0.99044	0.99641967	0.99286
27561	14	42.07027157	0.40718	0.987572231	0.734354682
33695	14	42.07027167	0.75092	0.989835673	0.87269188
36847	14	42.07027177	0.33366	0.987572231	0.681889315
7709	14	42.07027197	0.61346	0.987572231	0.8146128
39553	14	42.59668315	0.77256	0.989835673	0.87269188
39010	14	43.05805737	0.33842	0.987572231	0.686048707
30318	14	43.78911789	0.73252	0.989835673	0.862674803
30768	14	44.45016613	0.59592	0.987572231	0.805378559
10416	14	44.45016623	0.69072	0.989835673	0.851078189
32046	14	44.71080325	0.88736	0.989835673	0.938467518
28539	14	44.97654739	0.2009	0.987572231	0.612854098
20328	14	45.23934306	0.45358	0.987572231	0.734601702
16266	14	46.57302755	0.88808	0.989835673	0.938467518
42342	14	46.57302765	0.63398	0.987572231	0.828622982
32595	14	47.28353966	0.76546	0.989835673	0.87269188
18580	14	47.28353976	0.22814	0.987572231	0.612854098
51299	14	47.64381003	0.72334	0.989835673	0.858405556
46334	14	48.39138367	0.9445	0.991070427	0.97160331
26064	14	48.39138377	0.94552	0.991574689	0.97160331
10753	14	63.89643487	0.52748	0.987572231	0.763227184
35295	14	64.17976988	0.96848	0.993778738	0.976815811
49758	14	65.01318553	0.42538	0.987572231	0.734354682
51726	14	65.01318563	0.29916	0.987572231	0.658097941
40445	14	65.26679532	0.87338	0.989835673	0.930760429
28926	14	65.26679542	0.32244	0.987572231	0.681889315
18014	14	65.53055505	0.38328	0.987572231	0.721604224
31747	14	66.05681124	0.35044	0.987572231	0.687046842
41933	14	66.31436679	0.24206	0.987572231	0.612854098
35905	14	66.31436689	0.37896	0.987572231	0.721604224
27003	14	66.57457259	0.2509	0.987572231	0.612854098
11814	14	66.57457269	0.55892	0.987572231	0.781963192
524	14	66.87589808	0.67796	0.989835673	0.851078189
25789	14	66.87589818	0.42086	0.987572231	0.734354682
25372	14	67.47157535	0.17192	0.987572231	0.612854098
25639	14	68.6860208	0.3884	0.987572231	0.721604224
44446	14	68.6860211	0.38144	0.987572231	0.721604224
38523	14	69.20857056	0.43556	0.987572231	0.734601702
39805	14	69.20857076	0.49562	0.987572231	0.749043216
55206	14	69.73821115	0.48002	0.987572231	0.746024375
4511	14	69.73821135	0.96424	0.993325742	0.976815811
39338	14	70.13281972	0.47528	0.987572231	0.746024375
2773	14	70.52699336	0.69258	0.989835673	0.851078189
41228	14	70.79251193	0.18592	0.987572231	0.612854098
38439	14	70.79251203	0.77898	0.989835673	0.87269188
52438	14	71.86498561	0.55042	0.987572231	0.778500284
20251	14	71.86590188	0.23152	0.987572231	0.612854098
8493	14	72.12910282	0.70682	0.989835673	0.854113846
42853	14	72.66868015	0.5247	0.987572231	0.763227184
2617	14	73.91494054	0.10586	0.987572231	0.58419037
1926	14	73.91494064	0.2425	0.987572231	0.612854098
40748	14	74.27372506	0.34972	0.987572231	0.687046842
45774	14	74.27372516	0.20012	0.987572231	0.612854098
47916	14	74.27372526	0.7259	0.989835673	0.858405556
15975	14	74.27372536	0.02126	0.987572231	0.477438571
670	14	74.27372546	0.09638	0.987572231	0.583965385
22734	14	74.70931653	0.08792	0.987572231	0.5673175
37733	14	75.5955119	0.30898	0.987572231	0.662417554
29227	14	75.595512	0.85358	0.989835673	0.921618986
23884	14	75.5955121	0.17936	0.987572231	0.612854098
8857	14	75.5955122	0.75424	0.989835673	0.87269188
15602	14	75.5955123	0.76234	0.989835673	0.87269188
46694	14	75.5955125	0.01822	0.987572231	0.477438571
29345	14	75.5955126	0.11506	0.987572231	0.586918095
36193	14	75.5955127	0.694	0.989835673	0.851078189
47925	14	75.85564517	0.435	0.987572231	0.734601702
15236	14	75.85564527	0.22898	0.987572231	0.612854098
10142	14	76.64202006	0.40908	0.987572231	0.734354682
1057	14	76.64202016	0.53978	0.987572231	0.772946411
31453	14	76.64202026	0.04704	0.987572231	0.47810375
48345	14	76.64202036	0.10472	0.987572231	0.58419037
49397	14	76.64202046	0.3257	0.987572231	0.681889315
42502	14	76.90572257	0.2437	0.987572231	0.612854098
55434	14	77.42424631	0.80682	0.989835673	0.893800595
49363	14	77.42424641	0.09066	0.987572231	0.5673175
8202	14	77.68437653	0.22172	0.987572231	0.612854098
26762	14	77.68437683	0.20128	0.987572231	0.612854098
30147	14	79.0177132	0.01952	0.987572231	0.477438571
47747	14	79.0177133	0.70794	0.989835673	0.854113846
12587	14	79.37284773	0.4383	0.987572231	0.734601702
46890	14	80.08053751	0.14448	0.987572231	0.612854098
34901	14	80.08053761	0.1458	0.987572231	0.612854098
53031	14	80.08053771	0.01506	0.987572231	0.477438571
23743	14	80.08053781	0.15296	0.987572231	0.612854098
51717	14	80.08053791	0.87162	0.989835673	0.930760429
50243	14	81.41466285	0.00706	0.987572231	0.39336
20215	14	81.41466295	0.02508	0.987572231	0.477438571
28181	14	81.41466305	0.0296	0.987572231	0.477438571
3694	14	81.94374786	0.00596	0.987572231	0.39336
42709	14	82.61503132	0.23836	0.987572231	0.612854098
42062	14	83.28635174	0.04106	0.987572231	0.477438571
44585	14	83.28635184	0.00242	0.726821	0.36058
53109	14	83.28635194	0.00104	0.475449231	0.30992
16731	14	84.0898541	0.13558	0.987572231	0.612854098
43712	14	84.0898542	0.14798	0.987572231	0.612854098
45625	14	85.16434783	0.05578	0.987572231	0.495531429
2859	14	85.42101022	0.45216	0.987572231	0.734601702
54079	14	85.68456942	0.3085	0.987572231	0.662417554
51774	14	85.68456952	0.65884	0.987572231	0.842636567
3409	14	86.21430738	0.1478	0.987572231	0.612854098
12158	14	86.46814833	0.85774	0.989835673	0.92276722
16190	14	87.27099823	0.11652	0.987572231	0.586918095
54707	14	87.41695672	0.03618	0.987572231	0.477438571
24360	14	87.41695682	0.26698	0.987572231	0.621562813
42732	14	87.55525249	0.05134	0.987572231	0.47810375
51838	14	87.55525259	0.16124	0.987572231	0.612854098
18993	14	88.35162629	0.19738	0.987572231	0.612854098
7024	14	88.60865804	0.04486	0.987572231	0.477438571
26231	14	88.86880889	0.0168	0.987572231	0.477438571
13581	14	88.86880899	0.28944	0.987572231	0.649012632
16626	14	88.86880909	0.17304	0.987572231	0.612854098
52960	14	88.86880919	0.00792	0.987572231	0.39336
46732	14	88.86880929	0.0769	0.987572231	0.548849778
2148	14	88.86880939	0.49588	0.987572231	0.749043216
12717	14	89.39255666	0.24932	0.987572231	0.612854098
35573	14	89.39255676	0.09138	0.987572231	0.5673175
45025	14	89.69485234	0.46344	0.987572231	0.734601702
51001	14	89.99067597	0.42488	0.987572231	0.734354682
26473	14	89.99067607	0.45406	0.987572231	0.734601702
5114	14	90.98706732	0.7353	0.989835673	0.862674803
12518	14	90.98706742	0.53366	0.987572231	0.768264155
32600	14	91.30862832	0.03292	0.987572231	0.477438571
46826	14	92.56431799	0.06734	0.987572231	0.548849778
6874	14	93.15220459	0.3459	0.987572231	0.687046842
45577	14	93.3996885	0.38986	0.987572231	0.721604224
48450	14	93.92817664	0.18602	0.987572231	0.612854098
10502	14	93.92817674	0.478	0.987572231	0.746024375
17880	14	93.92817684	0.78956	0.989835673	0.88123176
36437	14	94.46007898	0.11026	0.987572231	0.586740714
35399	14	94.46007908	0.0388	0.987572231	0.477438571
7680	14	94.46007928	0.37782	0.987572231	0.721604224
23279	14	94.98057925	0.44066	0.987572231	0.734601702
47398	14	94.98057935	0.25814	0.987572231	0.62036871
41439	14	95.68415727	0.21764	0.987572231	0.612854098
21153	14	96.03386559	0.94396	0.991070427	0.97160331
49050	14	96.29535141	0.39252	0.987572231	0.722042963
909	14	96.67899667	0.21288	0.987572231	0.612854098
54257	14	97.14098724	0.6796	0.989835673	0.851078189
39818	14	97.14098734	0.02782	0.987572231	0.477438571
48228	14	98.3368897	0.24248	0.987572231	0.612854098
55607	14	99.21150261	0.12276	0.987572231	0.586918095
47059	14	99.21150271	0.29892	0.987572231	0.658097941
32933	14	100.0002666	0.33408	0.987572231	0.681889315
33163	14	100.0002667	0.14834	0.987572231	0.612854098
6655	14	100.0002668	0.46206	0.987572231	0.734601702
37900	14	100.0002669	0.27616	0.987572231	0.628211298
11007	14	100.000267	0.07502	0.987572231	0.548849778
7987	14	100.0002671	0.1183	0.987572231	0.586918095
15318	14	100.5269323	0.1019	0.987572231	0.583965385
44922	14	100.7616481	0.68728	0.989835673	0.851078189
38999	14	101.748402	0.22568	0.987572231	0.612854098
42475	14	101.7484021	0.48066	0.987572231	0.746024375
51093	14	101.7484022	0.18	0.987572231	0.612854098
39903	14	102.0102798	0.17174	0.987572231	0.612854098
45779	14	102.580875	0.26536	0.987572231	0.621562813
18435	14	103.1512181	0.66664	0.987572231	0.845356255
37213	14	103.4273977	0.09812	0.987572231	0.583965385
42478	14	103.7001431	0.19504	0.987572231	0.612854098
11620	14	103.7001432	0.37388	0.987572231	0.721604224
18582	14	104.5555294	0.11608	0.987572231	0.586918095
38198	14	104.5555296	0.07794	0.987572231	0.548849778
55745	14	104.5555297	0.01994	0.987572231	0.477438571
41904	14	104.5555298	0.42396	0.987572231	0.734354682
2775	14	105.7110181	0.07	0.987572231	0.548849778
50612	14	106.3436836	0.57974	0.987572231	0.791482557
6983	14	106.3436837	0.08288	0.987572231	0.548849778
33681	14	106.656832	0.01318	0.987572231	0.477438571
18270	14	106.6568323	0.06922	0.987572231	0.548849778
33347	14	106.6568324	0.0731	0.987572231	0.548849778
44471	14	107.2925431	0.04012	0.987572231	0.477438571
21251	14	108.1215259	0.0582	0.987572231	0.495531429
4326	14	108.121526	0.04418	0.987572231	0.477438571
8806	14	108.1215261	0.00758	0.987572231	0.39336
15951	14	109.3662015	0.1818	0.987572231	0.612854098
15332	14	110.0582429	0.08036	0.987572231	0.548849778
15881	14	111.5992125	0.17052	0.987572231	0.612854098
38889	14	111.9672284	0.21216	0.987572231	0.612854098
5691	14	115.0400415	0.08172	0.987572231	0.548849778
26306	14	116.2254225	0.02522	0.987572231	0.477438571
1582	14	120.6247065	0.24192	0.987572231	0.612854098
33722	14	120.6247066	0.19056	0.987572231	0.612854098
15008	14	120.6247067	0.44994	0.987572231	0.734601702
19565	14	121.1462353	0.02678	0.987572231	0.477438571
17245	14	121.9528521	0.23468	0.987572231	0.612854098
26821	14	123.2229151	0.20336	0.987572231	0.612854098
34766	14	123.8296055	0.19672	0.987572231	0.612854098
24048	14	124.8965478	0.12088	0.987572231	0.586918095
53479	14	126.2421274	0.15828	0.987572231	0.612854098
44664	14	126.2421275	0.05784	0.987572231	0.495531429
1841	14	127.0340502	0.04192	0.987572231	0.477438571
42173	14	127.0340503	0.04826	0.987572231	0.47810375
19163	14	127.4681843	0.43684	0.987572231	0.734601702
37846	14	129.5603132	0.49996	0.987572231	0.749043216
21787	14	129.5603133	0.34274	0.987572231	0.687046842
41888	14	130.3792683	0.6584	0.987572231	0.842636567
43034	14	130.9023972	0.61506	0.987572231	0.8146128
30559	14	130.9023973	0.5002	0.987572231	0.749043216
37926	14	130.9023975	0.24908	0.987572231	0.612854098
43351	14	130.9023976	0.24986	0.987572231	0.612854098
11184	14	131.4887184	0.5202	0.987572231	0.763227184
23012	14	134.4454927	0.72502	0.989835673	0.858405556
4102	14	134.4454928	0.70336	0.989835673	0.854113846
52180	14	134.445493	0.4617	0.987572231	0.734601702
47614	14	134.4454931	0.93412	0.990136209	0.969922509
1173	14	134.4454932	0.91506	0.989835673	0.956799579
52553	14	134.4454933	0.41514	0.987572231	0.734354682
52929	14	134.4454934	0.89882	0.989835673	0.943128028
27692	14	134.712052	0.49942	0.987572231	0.749043216
26698	14	135.0164529	0.6209	0.987572231	0.815102203
39017	14	135.016453	0.48838	0.987572231	0.749043216
39493	14	135.0164531	0.5276	0.987572231	0.763227184
5559	14	135.9643056	0.7762	0.989835673	0.87269188
28300	14	135.9643058	0.72396	0.989835673	0.858405556
45151	15	5.995108988	0.36374	0.987572231	0.995551413
27286	15	5.995109088	0.15804	0.987572231	0.995551413
19874	15	5.995109188	0.02296	0.987572231	0.960173077
17017	15	6.257392773	0.11218	0.987572231	0.960173077
48802	15	6.257392873	0.19318	0.987572231	0.995551413
51458	15	6.257392973	0.13132	0.987572231	0.960173077
26877	15	6.257393173	0.08786	0.987572231	0.960173077
14963	15	6.77965798	0.69584	0.989835673	0.995551413
40722	15	6.77965808	0.5167	0.987572231	0.995551413
45579	15	6.77965838	0.42102	0.987572231	0.995551413
30295	15	6.77965848	0.03534	0.987572231	0.960173077
51874	15	7.980139891	0.208	0.987572231	0.995551413
21472	15	8.355023019	0.22076	0.987572231	0.995551413
39179	15	9.313501536	0.2468	0.987572231	0.995551413
55137	15	9.313501636	0.377	0.987572231	0.995551413
23693	15	9.610191455	0.80978	0.989835673	0.995551413
14759	15	11.31777511	0.22956	0.987572231	0.995551413
46664	15	12.33028655	0.3501	0.987572231	0.995551413
14350	15	13.02326601	0.61302	0.987572231	0.995551413
43929	15	13.30116265	0.5928	0.987572231	0.995551413
1618	15	14.42648809	0.59636	0.987572231	0.995551413
31999	15	14.42648819	0.32622	0.987572231	0.995551413
50947	15	14.69392957	0.78304	0.989835673	0.995551413
23390	15	14.69392977	0.53238	0.987572231	0.995551413
34585	15	14.69392987	0.89272	0.989835673	0.995551413
49836	15	14.69392997	0.54936	0.987572231	0.995551413
3630	15	14.69393007	0.77768	0.989835673	0.995551413
866	15	14.97150022	0.57258	0.987572231	0.995551413
38010	15	16.14806421	0.60482	0.987572231	0.995551413
49895	15	17.19956316	0.0906	0.987572231	0.960173077
18703	15	17.88385635	0.12112	0.987572231	0.960173077
31220	15	17.88385645	0.67802	0.989835673	0.995551413
37484	15	18.15117874	0.72998	0.989835673	0.995551413
1644	15	19.54635169	0.09628	0.987572231	0.960173077
54433	15	19.54635179	0.18818	0.987572231	0.995551413
9384	15	19.91899878	0.38682	0.987572231	0.995551413
16656	15	20.29351609	0.4545	0.987572231	0.995551413
24430	15	20.65737983	0.77408	0.989835673	0.995551413
18875	15	20.65737993	0.87222	0.989835673	0.995551413
982	15	20.93452391	0.8119	0.989835673	0.995551413
19270	15	21.50422596	0.06748	0.987572231	0.960173077
33802	15	21.50422606	0.18328	0.987572231	0.995551413
34651	15	22.91392553	0.13038	0.987572231	0.960173077
39330	15	23.60507999	0.4487	0.987572231	0.995551413
28970	15	24.80225019	0.02772	0.987572231	0.960173077
12050	15	25.54415367	0.07684	0.987572231	0.960173077
32982	15	25.54415377	0.19756	0.987572231	0.995551413
12345	15	25.54415387	0.5626	0.987572231	0.995551413
40698	15	25.87230891	0.66642	0.987572231	0.995551413
12461	15	26.19896874	0.35068	0.987572231	0.995551413
22001	15	26.19896894	0.93784	0.9908767	0.995551413
30833	15	26.19896904	0.49364	0.987572231	0.995551413
47334	15	26.19896934	0.2937	0.987572231	0.995551413
33738	15	26.459855	0.87146	0.989835673	0.995551413
35644	15	26.4598552	0.54544	0.987572231	0.995551413
37718	15	27.24285848	0.51228	0.987572231	0.995551413
5287	15	28.32585621	0.7832	0.989835673	0.995551413
25725	15	28.58248834	0.8059	0.989835673	0.995551413
35066	15	28.58248844	0.67546	0.989835673	0.995551413
18052	15	28.84935496	0.11552	0.987572231	0.960173077
5973	15	29.12720159	0.05216	0.987572231	0.960173077
2347	15	30.03655088	0.264	0.987572231	0.995551413
6860	15	30.51828528	0.94	0.9908767	0.995551413
13296	15	32.02441782	0.88664	0.989835673	0.995551413
33616	15	34.01331571	0.90314	0.989835673	0.995551413
15443	15	36.06555537	0.8487	0.989835673	0.995551413
54085	15	38.86744863	0.06356	0.987572231	0.960173077
15480	15	38.86744873	0.04534	0.987572231	0.960173077
15899	15	39.49108979	0.1465	0.987572231	0.978410714
45303	15	40.49100698	0.06216	0.987572231	0.960173077
36027	15	43.19370777	0.1891	0.987572231	0.995551413
31190	15	50.08087554	0.77698	0.989835673	0.995551413
11023	15	55.13089279	0.74948	0.989835673	0.995551413
36948	15	55.8355683	0.97158	0.993799921	0.995551413
31443	15	56.32636243	0.12626	0.987572231	0.960173077
31852	15	56.32636253	0.77132	0.989835673	0.995551413
42430	15	58.55610374	0.69952	0.989835673	0.995551413
14271	15	58.81123129	0.67316	0.989835673	0.995551413
35546	15	59.61628581	0.49948	0.987572231	0.995551413
12504	15	59.87782968	0.70572	0.989835673	0.995551413
29845	15	59.87782978	0.7243	0.989835673	0.995551413
6883	15	60.26868959	0.26686	0.987572231	0.995551413
29396	15	60.66220497	0.83226	0.989835673	0.995551413
54446	15	60.66220507	0.02876	0.987572231	0.960173077
18451	15	60.66220517	0.89654	0.989835673	0.995551413
28003	15	61.00955961	0.22044	0.987572231	0.995551413
4825	15	61.98155347	0.95476	0.993325742	0.995551413
52845	15	62.23793377	0.40078	0.987572231	0.995551413
3041	15	63.11828947	0.61196	0.987572231	0.995551413
20736	15	64.62391122	0.94216	0.991070427	0.995551413
50204	15	64.90586187	0.8662	0.989835673	0.995551413
15225	15	64.90586197	0.49638	0.987572231	0.995551413
44622	15	64.90586207	0.70544	0.989835673	0.995551413
23083	15	86.25996192	0.963	0.993325742	0.995551413
25093	15	87.07721238	0.5572	0.987572231	0.995551413
40853	15	87.07721248	0.60828	0.987572231	0.995551413
25683	15	88.78404398	0.7816	0.989835673	0.995551413
8906	15	88.78404408	0.54078	0.987572231	0.995551413
15397	15	88.78404418	0.941	0.991070427	0.995551413
26394	15	89.04821462	0.61674	0.987572231	0.995551413
43569	15	90.08789014	0.52626	0.987572231	0.995551413
19633	15	91.17837773	0.80686	0.989835673	0.995551413
47839	15	91.17837783	0.9004	0.989835673	0.995551413
26661	15	91.52389331	0.09006	0.987572231	0.960173077
23710	15	91.52389341	0.86206	0.989835673	0.995551413
3948	15	91.52389351	0.27394	0.987572231	0.995551413
40837	15	92.09159695	0.74038	0.989835673	0.995551413
33342	15	92.95092711	0.40708	0.987572231	0.995551413
31967	15	93.59627629	0.93906	0.9908767	0.995551413
35288	15	93.93703367	0.74164	0.989835673	0.995551413
10243	15	93.93703377	0.78094	0.989835673	0.995551413
13206	15	94.45971987	0.99362	0.99737121	0.99596
42582	15	94.45971997	0.8939	0.989835673	0.995551413
32432	15	94.45972007	0.82928	0.989835673	0.995551413
18279	15	94.45972017	0.49588	0.987572231	0.995551413
55919	15	94.45972037	0.9633	0.993325742	0.995551413
6842	15	94.45972083	0.19616	0.987572231	0.995551413
10344	15	94.720897	0.49534	0.987572231	0.995551413
42601	15	94.7208971	0.41688	0.987572231	0.995551413
9165	15	95.42489436	0.53738	0.987572231	0.995551413
33978	15	95.77165766	0.53302	0.987572231	0.995551413
43883	15	95.77165776	0.91598	0.989835673	0.995551413
46306	15	95.77165786	0.75686	0.989835673	0.995551413
55721	15	95.77165796	0.61838	0.987572231	0.995551413
38893	15	95.77165806	0.66176	0.987572231	0.995551413
29930	15	95.77165816	0.94892	0.992809718	0.995551413
28518	15	95.77165826	0.73244	0.989835673	0.995551413
28265	15	96.29383929	0.45754	0.987572231	0.995551413
23179	15	96.29383949	0.53676	0.987572231	0.995551413
18783	15	96.29383959	0.9733	0.99396035	0.995551413
47967	15	96.29383979	0.9562	0.993325742	0.995551413
36886	15	96.29383989	0.96928	0.993799921	0.995551413
1872	15	96.29383999	0.56292	0.987572231	0.995551413
4664	15	96.29384009	0.36306	0.987572231	0.995551413
33935	15	96.29384019	0.90912	0.989835673	0.995551413
33824	15	96.80708391	0.84242	0.989835673	0.995551413
34767	15	97.05831598	0.78422	0.989835673	0.995551413
46513	15	97.05831608	0.53276	0.987572231	0.995551413
18223	15	97.05831618	0.99596	0.99822751	0.99596
39927	15	97.05831628	0.89858	0.989835673	0.995551413
19202	15	97.844822	0.97958	0.994696939	0.995551413
45793	15	97.8448221	0.50936	0.987572231	0.995551413
51268	15	97.8448222	0.54548	0.987572231	0.995551413
35736	15	97.8448224	0.86304	0.989835673	0.995551413
41828	15	97.8448225	0.64886	0.987572231	0.995551413
26331	15	97.8448226	0.88124	0.989835673	0.995551413
52695	15	97.8448227	0.36478	0.987572231	0.995551413
26921	15	98.10505068	0.77762	0.989835673	0.995551413
14587	15	98.10505078	0.61486	0.987572231	0.995551413
12241	15	98.10505088	0.3907	0.987572231	0.995551413
27826	15	98.10505108	0.9876	0.995143165	0.99596
16348	15	98.36541523	0.69924	0.989835673	0.995551413
1434	15	98.36541533	0.49826	0.987572231	0.995551413
26505	15	98.6254544	0.9733	0.99396035	0.995551413
50208	15	98.86765003	0.62812	0.987572231	0.995551413
44669	15	98.86765013	0.7456	0.989835673	0.995551413
1649	15	99.9001436	0.9641	0.993325742	0.995551413
15831	15	100.2158323	0.7872	0.989835673	0.995551413
33130	15	101.1298819	0.84476	0.989835673	0.995551413
52836	15	103.7906586	0.97706	0.994582178	0.995551413
22093	15	104.0860982	0.0191	0.987572231	0.960173077
26767	15	105.0437019	0.47272	0.987572231	0.995551413
18402	15	108.3763705	0.59964	0.987572231	0.995551413
15603	15	108.9851332	0.66968	0.988032648	0.995551413
855	15	108.9851333	0.07384	0.987572231	0.960173077
36081	15	110.4951829	0.39136	0.987572231	0.995551413
18070	15	112.5793256	0.31442	0.987572231	0.995551413
29800	15	114.6567884	0.2543	0.987572231	0.995551413
36727	15	114.6567885	0.14014	0.987572231	0.970599259
5048	15	120.9189329	0.40934	0.987572231	0.995551413
29790	15	122.5445103	0.5614	0.987572231	0.995551413
18237	15	122.5445104	0.5921	0.987572231	0.995551413
26703	15	122.5445105	0.58364	0.987572231	0.995551413
47884	15	124.181996	0.25352	0.987572231	0.995551413
32438	15	129.7117541	0.50804	0.987572231	0.995551413
44414	15	130.0744576	0.11338	0.987572231	0.960173077
11379	15	130.8283816	0.1335	0.987572231	0.960173077
54670	15	130.8283817	0.20578	0.987572231	0.995551413
12557	15	131.4021525	0.17624	0.987572231	0.995551413
31760	15	132.4576939	0.42986	0.987572231	0.995551413
30512	15	135.3982652	0.51334	0.987572231	0.995551413
50621	15	138.6628984	0.60346	0.987572231	0.995551413
35331	15	138.9012271	0.62588	0.987572231	0.995551413
51368	15	139.9710313	0.74854	0.989835673	0.995551413
43052	15	139.9710314	0.53464	0.987572231	0.995551413
33724	15	139.9710315	0.0713	0.987572231	0.960173077
9982	15	139.9710316	0.06454	0.987572231	0.960173077
36323	16	6.877032873	0.4876	0.987572231	0.995036591
1064	16	6.877033073	0.84554	0.989835673	0.995036591
20626	16	7.619130573	0.74564	0.989835673	0.995036591
17721	16	7.87108868	0.69544	0.989835673	0.995036591
51809	16	8.40969022	0.92224	0.989835673	0.995036591
33216	16	8.939049484	0.99688	0.998535822	0.99738
20632	16	9.186413627	0.7503	0.989835673	0.995036591
48055	16	11.41634971	0.69848	0.989835673	0.995036591
46436	16	11.41634981	0.8106	0.989835673	0.995036591
53347	16	12.28027994	0.3134	0.987572231	0.995036591
40510	16	14.83226818	0.75996	0.989835673	0.995036591
8031	16	14.83226828	0.51046	0.987572231	0.995036591
19273	16	18.64076008	0.9239	0.989987989	0.995036591
13024	16	19.332504	0.43538	0.987572231	0.995036591
14276	16	20.48637609	0.88576	0.989835673	0.995036591
20663	16	20.74658966	0.35138	0.987572231	0.995036591
27330	16	20.74658976	0.53064	0.987572231	0.995036591
44199	16	20.74658986	0.50482	0.987572231	0.995036591
48691	16	21.01930521	0.94196	0.991070427	0.995036591
15569	16	21.29387385	0.99426	0.997397017	0.99738
5683	16	21.29387395	0.59272	0.987572231	0.995036591
39565	16	21.29387405	0.7428	0.989835673	0.995036591
35972	16	21.69843398	0.52092	0.987572231	0.995036591
5132	16	21.69843408	0.72062	0.989835673	0.995036591
22140	16	22.49536666	0.62664	0.987572231	0.995036591
6797	16	22.89085882	0.87196	0.989835673	0.995036591
54688	16	22.89085922	0.26136	0.987572231	0.995036591
23994	16	22.89085932	0.43858	0.987572231	0.995036591
31427	16	22.89085942	0.55148	0.987572231	0.995036591
5736	16	22.89085952	0.71524	0.989835673	0.995036591
18809	16	24.76371485	0.85768	0.989835673	0.995036591
7273	16	24.76371495	0.82224	0.989835673	0.995036591
34400	16	25.00245257	0.73488	0.989835673	0.995036591
43775	16	25.25920193	0.45058	0.987572231	0.995036591
53702	16	28.77841851	0.9775	0.994582178	0.995036591
54599	16	29.64430735	0.71658	0.989835673	0.995036591
6836	16	31.79940133	0.55646	0.987572231	0.995036591
34789	16	33.97290652	0.86788	0.989835673	0.995036591
50800	16	35.60394077	0.7476	0.989835673	0.995036591
25876	16	36.69396957	0.9304	0.990136209	0.995036591
47753	16	37.513297	0.34118	0.987572231	0.995036591
51242	16	37.5132971	0.4323	0.987572231	0.995036591
23844	16	37.77666918	0.21544	0.987572231	0.995036591
33282	16	38.55985646	0.86408	0.989835673	0.995036591
39816	16	38.55985656	0.57346	0.987572231	0.995036591
11908	16	38.80521073	0.5427	0.987572231	0.995036591
52569	16	39.09628608	0.43232	0.987572231	0.995036591
25270	16	40.9753589	0.32962	0.987572231	0.995036591
14049	16	40.975359	0.89726	0.989835673	0.995036591
1334	16	41.50562248	0.83844	0.989835673	0.995036591
22253	16	41.76978641	0.88076	0.989835673	0.995036591
20325	16	42.03237806	0.87452	0.989835673	0.995036591
17457	16	42.03237816	0.96782	0.993778738	0.995036591
19146	16	42.03237826	0.79766	0.989835673	0.995036591
44841	16	42.28613011	0.73846	0.989835673	0.995036591
45947	16	43.08345852	0.61108	0.987572231	0.995036591
40442	16	43.08345872	0.8817	0.989835673	0.995036591
6417	16	43.61093537	0.89344	0.989835673	0.995036591
41286	16	43.87045173	0.1263	0.987572231	0.995036591
